Attribution Method,Layer Name,Neuron Index,Relevance Score
GradXAct,yolo_model.model.4.cv2.conv,118,0.038754794746637344
GradXAct,yolo_model.model.4.cv2.conv,119,0.3176219165325165
GradXAct,yolo_model.model.4.cv2.conv,120,-0.0323672890663147
GradXAct,yolo_model.model.4.cv2.conv,121,0.0820370465517044
GradXAct,yolo_model.model.4.cv2.conv,122,0.011615928262472153
GradXAct,yolo_model.model.4.cv2.conv,123,-0.11221083998680115
GradXAct,yolo_model.model.4.cv2.conv,124,-0.08454371988773346
GradXAct,yolo_model.model.4.cv2.conv,125,0.2871997356414795
GradXAct,yolo_model.model.4.cv2.conv,126,0.2812335193157196
GradXAct,yolo_model.model.4.cv2.conv,127,-0.13898320496082306
GradXAct,yolo_model.model.4.m.0.cv1.conv,0,0.1285400539636612
GradXAct,yolo_model.model.4.m.0.cv1.conv,1,0.34736135601997375
GradXAct,yolo_model.model.4.m.0.cv1.conv,2,0.47094598412513733
GradXAct,yolo_model.model.4.m.0.cv1.conv,3,-0.515753984451294
GradXAct,yolo_model.model.4.m.0.cv1.conv,4,0.0901440978050232
GradXAct,yolo_model.model.4.m.0.cv1.conv,5,0.018348969519138336
GradXAct,yolo_model.model.4.m.0.cv1.conv,6,0.019694194197654724
GradXAct,yolo_model.model.4.m.0.cv1.conv,7,0.04796675592660904
GradXAct,yolo_model.model.4.m.0.cv1.conv,8,-0.00013812445104122162
GradXAct,yolo_model.model.4.m.0.cv1.conv,9,-0.09819687157869339
GradXAct,yolo_model.model.4.m.0.cv1.conv,10,0.038920093327760696
GradXAct,yolo_model.model.4.m.0.cv1.conv,11,0.18614165484905243
GradXAct,yolo_model.model.4.m.0.cv1.conv,12,-0.34745222330093384
GradXAct,yolo_model.model.4.m.0.cv1.conv,13,0.07751055806875229
GradXAct,yolo_model.model.4.m.0.cv1.conv,14,0.44384926557540894
GradXAct,yolo_model.model.4.m.0.cv1.conv,15,-0.0346427746117115
GradXAct,yolo_model.model.4.m.0.cv2.conv,0,-0.27808505296707153
GradXAct,yolo_model.model.4.m.0.cv2.conv,1,0.26794299483299255
GradXAct,yolo_model.model.4.m.0.cv2.conv,2,-0.05985410511493683
GradXAct,yolo_model.model.4.m.0.cv2.conv,3,-0.43788719177246094
GradXAct,yolo_model.model.4.m.0.cv2.conv,4,0.047120146453380585
GradXAct,yolo_model.model.4.m.0.cv2.conv,5,0.0134207084774971
GradXAct,yolo_model.model.4.m.0.cv2.conv,6,-0.20011477172374725
GradXAct,yolo_model.model.4.m.0.cv2.conv,7,-0.17247024178504944
GradXAct,yolo_model.model.4.m.0.cv2.conv,8,0.03267333656549454
GradXAct,yolo_model.model.4.m.0.cv2.conv,9,-0.06655505299568176
GradXAct,yolo_model.model.4.m.0.cv2.conv,10,0.007362076081335545
GradXAct,yolo_model.model.4.m.0.cv2.conv,11,-0.03939420357346535
GradXAct,yolo_model.model.4.m.0.cv2.conv,12,-0.019366510212421417
GradXAct,yolo_model.model.4.m.0.cv2.conv,13,0.007021775469183922
GradXAct,yolo_model.model.4.m.0.cv2.conv,14,0.28807953000068665
GradXAct,yolo_model.model.4.m.0.cv2.conv,15,0.07876481115818024
GradXAct,yolo_model.model.4.m.0.cv2.conv,16,-0.0011257380247116089
GradXAct,yolo_model.model.4.m.0.cv2.conv,17,0.001009007915854454
GradXAct,yolo_model.model.4.m.0.cv2.conv,18,0.07689616084098816
GradXAct,yolo_model.model.4.m.0.cv2.conv,19,0.43633997440338135
GradXAct,yolo_model.model.4.m.0.cv2.conv,20,-0.05436870455741882
GradXAct,yolo_model.model.4.m.0.cv2.conv,21,-0.2721306085586548
GradXAct,yolo_model.model.4.m.0.cv2.conv,22,-0.0920129120349884
GradXAct,yolo_model.model.4.m.0.cv2.conv,23,0.43722236156463623
GradXAct,yolo_model.model.4.m.0.cv2.conv,24,-0.020115982741117477
GradXAct,yolo_model.model.4.m.0.cv2.conv,25,0.05502329021692276
GradXAct,yolo_model.model.4.m.0.cv2.conv,26,0.002410467714071274
GradXAct,yolo_model.model.4.m.0.cv2.conv,27,-0.0017982609570026398
GradXAct,yolo_model.model.4.m.0.cv2.conv,28,-0.5331341028213501
GradXAct,yolo_model.model.4.m.0.cv2.conv,29,-0.1307537853717804
GradXAct,yolo_model.model.4.m.0.cv2.conv,30,-0.05595821887254715
GradXAct,yolo_model.model.4.m.0.cv2.conv,31,0.042464759200811386
GradXAct,yolo_model.model.5.conv,0,-0.04921317845582962
GradXAct,yolo_model.model.5.conv,1,-0.09272070229053497
GradXAct,yolo_model.model.5.conv,2,-0.002860458567738533
GradXAct,yolo_model.model.5.conv,3,-0.059845466166734695
GradXAct,yolo_model.model.5.conv,4,-0.09432706236839294
GradXAct,yolo_model.model.5.conv,5,-0.06152024865150452
GradXAct,yolo_model.model.5.conv,6,0.05617213249206543
GradXAct,yolo_model.model.5.conv,7,-0.04825916141271591
GradXAct,yolo_model.model.5.conv,8,-0.40598607063293457
GradXAct,yolo_model.model.5.conv,9,0.1336827129125595
GradXAct,yolo_model.model.5.conv,10,-0.019969504326581955
GradXAct,yolo_model.model.5.conv,11,-0.06835311651229858
GradXAct,yolo_model.model.5.conv,12,-0.027890145778656006
GradXAct,yolo_model.model.5.conv,13,-0.18037086725234985
GradXAct,yolo_model.model.5.conv,14,0.44720494747161865
GradXAct,yolo_model.model.5.conv,15,0.1699175238609314
GradXAct,yolo_model.model.5.conv,16,0.033963486552238464
GradXAct,yolo_model.model.5.conv,17,-0.14416258037090302
GradXAct,yolo_model.model.5.conv,18,0.017077960073947906
GradXAct,yolo_model.model.5.conv,19,0.13365331292152405
GradXAct,yolo_model.model.5.conv,20,-0.019794506952166557
GradXAct,yolo_model.model.5.conv,21,-0.05514903366565704
GradXAct,yolo_model.model.5.conv,22,-0.05386006087064743
GradXAct,yolo_model.model.5.conv,23,-0.09791184216737747
GradXAct,yolo_model.model.5.conv,24,-0.005964446812868118
GradXAct,yolo_model.model.5.conv,25,0.06656502187252045
GradXAct,yolo_model.model.5.conv,26,0.04987574368715286
GradXAct,yolo_model.model.5.conv,27,0.01787530817091465
GradXAct,yolo_model.model.5.conv,28,-0.04494805261492729
GradXAct,yolo_model.model.5.conv,29,-0.15446001291275024
GradXAct,yolo_model.model.5.conv,30,-0.04388395696878433
GradXAct,yolo_model.model.5.conv,31,-0.022678373381495476
GradXAct,yolo_model.model.5.conv,32,-0.00782579742372036
GradXAct,yolo_model.model.5.conv,33,0.061503518372774124
GradXAct,yolo_model.model.5.conv,34,0.05796673893928528
GradXAct,yolo_model.model.5.conv,35,-0.051475245505571365
GradXAct,yolo_model.model.5.conv,36,0.037424784153699875
GradXAct,yolo_model.model.5.conv,37,-0.07964113354682922
GradXAct,yolo_model.model.5.conv,38,-0.11439839005470276
GradXAct,yolo_model.model.5.conv,39,-0.14482727646827698
GradXAct,yolo_model.model.5.conv,40,0.06674624234437943
GradXAct,yolo_model.model.5.conv,41,-0.0011126194149255753
GradXAct,yolo_model.model.5.conv,42,-0.022874316200613976
GradXAct,yolo_model.model.5.conv,43,-0.038487374782562256
GradXAct,yolo_model.model.5.conv,44,-0.0761086642742157
GradXAct,yolo_model.model.5.conv,45,-0.15885204076766968
GradXAct,yolo_model.model.5.conv,46,0.002204839140176773
GradXAct,yolo_model.model.5.conv,47,-0.058103933930397034
GradXAct,yolo_model.model.5.conv,48,-0.10375085473060608
GradXAct,yolo_model.model.5.conv,49,-0.180678129196167
GradXAct,yolo_model.model.5.conv,50,-0.027946602553129196
GradXAct,yolo_model.model.5.conv,51,0.05491898953914642
GradXAct,yolo_model.model.5.conv,52,-0.06797343492507935
GradXAct,yolo_model.model.5.conv,53,-0.015024561434984207
GradXAct,yolo_model.model.5.conv,54,-0.053145527839660645
GradXAct,yolo_model.model.5.conv,55,-0.1934133768081665
GradXAct,yolo_model.model.5.conv,56,-0.036183398216962814
GradXAct,yolo_model.model.5.conv,57,-0.02901867963373661
GradXAct,yolo_model.model.5.conv,58,-0.013098720461130142
GradXAct,yolo_model.model.5.conv,59,0.06337875872850418
GradXAct,yolo_model.model.5.conv,60,0.1308962106704712
GradXAct,yolo_model.model.5.conv,61,-0.020158372819423676
GradXAct,yolo_model.model.5.conv,62,-0.0034324387088418007
GradXAct,yolo_model.model.5.conv,63,-0.04916407912969589
GradXAct,yolo_model.model.5.conv,64,-0.0958370715379715
GradXAct,yolo_model.model.5.conv,65,0.030874820426106453
GradXAct,yolo_model.model.5.conv,66,-0.05662818253040314
GradXAct,yolo_model.model.5.conv,67,0.32691463828086853
GradXAct,yolo_model.model.5.conv,68,-0.028089024126529694
GradXAct,yolo_model.model.5.conv,69,0.010620100423693657
GradXAct,yolo_model.model.5.conv,70,-0.08563338220119476
GradXAct,yolo_model.model.5.conv,71,0.0063608866184949875
GradXAct,yolo_model.model.5.conv,72,0.010478338226675987
GradXAct,yolo_model.model.5.conv,73,0.07950957864522934
GradXAct,yolo_model.model.5.conv,74,0.0102059505879879
GradXAct,yolo_model.model.5.conv,75,0.014304016716778278
GradXAct,yolo_model.model.5.conv,76,0.06734117120504379
GradXAct,yolo_model.model.5.conv,77,-0.05918356776237488
GradXAct,yolo_model.model.5.conv,78,0.0163325946778059
GradXAct,yolo_model.model.5.conv,79,-0.09667764604091644
GradXAct,yolo_model.model.5.conv,80,0.037648025900125504
GradXAct,yolo_model.model.5.conv,81,0.12349123507738113
GradXAct,yolo_model.model.5.conv,82,0.07729770243167877
GradXAct,yolo_model.model.5.conv,83,-0.03513181954622269
GradXAct,yolo_model.model.5.conv,84,0.32750290632247925
GradXAct,yolo_model.model.5.conv,85,-0.002048339694738388
GradXAct,yolo_model.model.5.conv,86,-0.2720131576061249
GradXAct,yolo_model.model.5.conv,87,0.03388547897338867
GradXAct,yolo_model.model.5.conv,88,-0.04121930152177811
GradXAct,yolo_model.model.5.conv,89,0.059590600430965424
GradXAct,yolo_model.model.5.conv,90,-0.0036076349206268787
GradXAct,yolo_model.model.5.conv,91,-0.19553720951080322
GradXAct,yolo_model.model.5.conv,92,0.03714996576309204
GradXAct,yolo_model.model.5.conv,93,0.06473901122808456
GradXAct,yolo_model.model.5.conv,94,0.18047243356704712
GradXAct,yolo_model.model.5.conv,95,-0.14080427587032318
GradXAct,yolo_model.model.5.conv,96,0.040811099112033844
GradXAct,yolo_model.model.5.conv,97,-0.028278958052396774
GradXAct,yolo_model.model.5.conv,98,0.027723360806703568
GradXAct,yolo_model.model.5.conv,99,0.01703890599310398
GradXAct,yolo_model.model.5.conv,100,-0.1343214511871338
GradXAct,yolo_model.model.5.conv,101,-0.08375981450080872
GradXAct,yolo_model.model.5.conv,102,-0.07343506813049316
GradXAct,yolo_model.model.5.conv,103,-0.23792943358421326
GradXAct,yolo_model.model.5.conv,104,-0.16730034351348877
GradXAct,yolo_model.model.5.conv,105,-0.0009269553702324629
GradXAct,yolo_model.model.5.conv,106,0.03595418483018875
GradXAct,yolo_model.model.5.conv,107,0.017334846779704094
GradXAct,yolo_model.model.5.conv,108,-0.12430475652217865
GradXAct,yolo_model.model.5.conv,109,-0.012561626732349396
GradXAct,yolo_model.model.5.conv,110,-0.14718027412891388
GradXAct,yolo_model.model.5.conv,111,0.010123798623681068
GradXAct,yolo_model.model.5.conv,112,-0.024101439863443375
GradXAct,yolo_model.model.5.conv,113,-0.011095601134002209
GradXAct,yolo_model.model.5.conv,114,-0.005952011793851852
GradXAct,yolo_model.model.5.conv,115,-0.006660685874521732
GradXAct,yolo_model.model.5.conv,116,0.003918705508112907
GradXAct,yolo_model.model.5.conv,117,-0.13186970353126526
GradXAct,yolo_model.model.5.conv,118,-0.04323861002922058
GradXAct,yolo_model.model.5.conv,119,0.0023252032697200775
GradXAct,yolo_model.model.5.conv,120,-0.09654423594474792
GradXAct,yolo_model.model.5.conv,121,0.03176332637667656
GradXAct,yolo_model.model.5.conv,122,-0.011169765144586563
GradXAct,yolo_model.model.5.conv,123,-0.20589178800582886
GradXAct,yolo_model.model.5.conv,124,0.032779719680547714
GradXAct,yolo_model.model.5.conv,125,-0.03322465717792511
GradXAct,yolo_model.model.5.conv,126,-0.10779651999473572
GradXAct,yolo_model.model.5.conv,127,0.0470673032104969
GradXAct,yolo_model.model.6.cv1.conv,0,0.10502095520496368
GradXAct,yolo_model.model.6.cv1.conv,1,0.06335031986236572
GradXAct,yolo_model.model.6.cv1.conv,2,-0.16139715909957886
GradXAct,yolo_model.model.6.cv1.conv,3,-0.3305548131465912
GradXAct,yolo_model.model.6.cv1.conv,4,0.0002063005231320858
GradXAct,yolo_model.model.6.cv1.conv,5,-0.045918792486190796
GradXAct,yolo_model.model.6.cv1.conv,6,-0.0017960716504603624
GradXAct,yolo_model.model.6.cv1.conv,7,0.08457750082015991
GradXAct,yolo_model.model.6.cv1.conv,8,-0.08272945135831833
GradXAct,yolo_model.model.6.cv1.conv,9,0.2239433079957962
GradXAct,yolo_model.model.6.cv1.conv,10,0.2510720491409302
GradXAct,yolo_model.model.6.cv1.conv,11,-1.0493707656860352
GradXAct,yolo_model.model.6.cv1.conv,12,-0.015821069478988647
GradXAct,yolo_model.model.6.cv1.conv,13,-0.007864197716116905
GradXAct,yolo_model.model.6.cv1.conv,14,-0.12036311626434326
GradXAct,yolo_model.model.6.cv1.conv,15,-0.11571881920099258
GradXAct,yolo_model.model.6.cv1.conv,16,0.03326933830976486
GradXAct,yolo_model.model.6.cv1.conv,17,0.09617122262716293
GradXAct,yolo_model.model.6.cv1.conv,18,0.01683344878256321
GradXAct,yolo_model.model.6.cv1.conv,19,0.1936696469783783
GradXAct,yolo_model.model.6.cv1.conv,20,0.009052068926393986
GradXAct,yolo_model.model.6.cv1.conv,21,-0.12014856189489365
GradXAct,yolo_model.model.6.cv1.conv,22,0.2448636144399643
GradXAct,yolo_model.model.6.cv1.conv,23,0.004348897375166416
GradXAct,yolo_model.model.6.cv1.conv,24,-0.015608767047524452
GradXAct,yolo_model.model.6.cv1.conv,25,-0.035511285066604614
GradXAct,yolo_model.model.6.cv1.conv,26,-0.43005943298339844
GradXAct,yolo_model.model.6.cv1.conv,27,-0.16425001621246338
GradXAct,yolo_model.model.6.cv1.conv,28,0.028744380921125412
GradXAct,yolo_model.model.6.cv1.conv,29,0.0002538217231631279
GradXAct,yolo_model.model.6.cv1.conv,30,0.05615298077464104
GradXAct,yolo_model.model.6.cv1.conv,31,-0.03257860988378525
GradXAct,yolo_model.model.6.cv1.conv,32,0.0033000356052070856
GradXAct,yolo_model.model.6.cv1.conv,33,0.1154569536447525
GradXAct,yolo_model.model.6.cv1.conv,34,0.014442069455981255
GradXAct,yolo_model.model.6.cv1.conv,35,0.015609093010425568
GradXAct,yolo_model.model.6.cv1.conv,36,0.018146689981222153
GradXAct,yolo_model.model.6.cv1.conv,37,-0.007596494629979134
GradXAct,yolo_model.model.6.cv1.conv,38,0.037203166633844376
GradXAct,yolo_model.model.6.cv1.conv,39,0.06890984624624252
GradXAct,yolo_model.model.6.cv1.conv,40,0.06419587880373001
GradXAct,yolo_model.model.6.cv1.conv,41,0.05678728222846985
GradXAct,yolo_model.model.6.cv1.conv,42,-0.11130043119192123
GradXAct,yolo_model.model.6.cv1.conv,43,-0.032006897032260895
GradXAct,yolo_model.model.6.cv1.conv,44,-0.008126108907163143
GradXAct,yolo_model.model.6.cv1.conv,45,-0.027006937190890312
GradXAct,yolo_model.model.6.cv1.conv,46,0.012105630710721016
GradXAct,yolo_model.model.6.cv1.conv,47,-0.008981749415397644
GradXAct,yolo_model.model.6.cv1.conv,48,-0.28927871584892273
GradXAct,yolo_model.model.6.cv1.conv,49,0.017882313579320908
GradXAct,yolo_model.model.6.cv1.conv,50,-0.023803457617759705
GradXAct,yolo_model.model.6.cv1.conv,51,-0.011006530374288559
GradXAct,yolo_model.model.6.cv1.conv,52,-0.0048856064677238464
GradXAct,yolo_model.model.6.cv1.conv,53,-0.20652568340301514
GradXAct,yolo_model.model.6.cv1.conv,54,0.24889405071735382
GradXAct,yolo_model.model.6.cv1.conv,55,0.23572830855846405
GradXAct,yolo_model.model.6.cv1.conv,56,-0.10878552496433258
GradXAct,yolo_model.model.6.cv1.conv,57,1.4566377401351929
GradXAct,yolo_model.model.6.cv1.conv,58,0.004524892196059227
GradXAct,yolo_model.model.6.cv1.conv,59,-0.08344680070877075
GradXAct,yolo_model.model.6.cv1.conv,60,-0.16461573541164398
GradXAct,yolo_model.model.6.cv1.conv,61,-0.20892365276813507
GradXAct,yolo_model.model.6.cv1.conv,62,-0.003688231110572815
GradXAct,yolo_model.model.6.cv1.conv,63,0.0674835741519928
GradXAct,yolo_model.model.6.cv1.conv,64,-0.006845679134130478
GradXAct,yolo_model.model.6.cv1.conv,65,-0.017720108851790428
GradXAct,yolo_model.model.6.cv1.conv,66,-0.03461183235049248
GradXAct,yolo_model.model.6.cv1.conv,67,-0.0716404989361763
GradXAct,yolo_model.model.6.cv1.conv,68,-7.091648876667023e-05
GradXAct,yolo_model.model.6.cv1.conv,69,-0.022677790373563766
GradXAct,yolo_model.model.6.cv1.conv,70,-0.46412238478660583
GradXAct,yolo_model.model.6.cv1.conv,71,-0.057352304458618164
GradXAct,yolo_model.model.6.cv1.conv,72,0.058767035603523254
GradXAct,yolo_model.model.6.cv1.conv,73,0.17109833657741547
GradXAct,yolo_model.model.6.cv1.conv,74,-0.07502168416976929
GradXAct,yolo_model.model.6.cv1.conv,75,0.11428254842758179
GradXAct,yolo_model.model.6.cv1.conv,76,-0.009563994593918324
GradXAct,yolo_model.model.6.cv1.conv,77,-0.03294331580400467
GradXAct,yolo_model.model.6.cv1.conv,78,0.013779105618596077
GradXAct,yolo_model.model.6.cv1.conv,79,0.0348840057849884
GradXAct,yolo_model.model.6.cv1.conv,80,-0.046950921416282654
GradXAct,yolo_model.model.6.cv1.conv,81,-0.038114994764328
GradXAct,yolo_model.model.6.cv1.conv,82,0.014762209728360176
GradXAct,yolo_model.model.6.cv1.conv,83,-0.028477657586336136
GradXAct,yolo_model.model.6.cv1.conv,84,0.24845066666603088
GradXAct,yolo_model.model.6.cv1.conv,85,0.020997682586312294
GradXAct,yolo_model.model.6.cv1.conv,86,-0.26310494542121887
GradXAct,yolo_model.model.6.cv1.conv,87,-0.07222321629524231
GradXAct,yolo_model.model.6.cv1.conv,88,0.17263652384281158
GradXAct,yolo_model.model.6.cv1.conv,89,0.03616630658507347
GradXAct,yolo_model.model.6.cv1.conv,90,-0.07392038404941559
GradXAct,yolo_model.model.6.cv1.conv,91,0.052203431725502014
GradXAct,yolo_model.model.6.cv1.conv,92,-0.043535321950912476
GradXAct,yolo_model.model.6.cv1.conv,93,0.010555938817560673
GradXAct,yolo_model.model.6.cv1.conv,94,0.011739675886929035
GradXAct,yolo_model.model.6.cv1.conv,95,0.03230893611907959
GradXAct,yolo_model.model.6.cv1.conv,96,0.057998765259981155
GradXAct,yolo_model.model.6.cv1.conv,97,-0.07667285203933716
GradXAct,yolo_model.model.6.cv1.conv,98,-0.018114663660526276
GradXAct,yolo_model.model.6.cv1.conv,99,-0.23618018627166748
GradXAct,yolo_model.model.6.cv1.conv,100,-0.019649825990200043
GradXAct,yolo_model.model.6.cv1.conv,101,0.03014690801501274
GradXAct,yolo_model.model.6.cv1.conv,102,0.1243765726685524
GradXAct,yolo_model.model.6.cv1.conv,103,-0.018784862011671066
GradXAct,yolo_model.model.6.cv1.conv,104,-0.011169850826263428
GradXAct,yolo_model.model.6.cv1.conv,105,0.040595635771751404
GradXAct,yolo_model.model.6.cv1.conv,106,0.0071807559579610825
GradXAct,yolo_model.model.6.cv1.conv,107,-0.028655126690864563
GradXAct,yolo_model.model.6.cv1.conv,108,0.004923604428768158
GradXAct,yolo_model.model.6.cv1.conv,109,-0.13050857186317444
GradXAct,yolo_model.model.6.cv1.conv,110,-0.01772034913301468
GradXAct,yolo_model.model.6.cv1.conv,111,-0.03010576218366623
GradXAct,yolo_model.model.6.cv1.conv,112,0.49215880036354065
GradXAct,yolo_model.model.6.cv1.conv,113,0.025681618601083755
GradXAct,yolo_model.model.6.cv1.conv,114,0.07211095094680786
GradXAct,yolo_model.model.6.cv1.conv,115,0.09392181783914566
GradXAct,yolo_model.model.6.cv1.conv,116,-0.005122615490108728
GradXAct,yolo_model.model.6.cv1.conv,117,-0.03288935497403145
GradXAct,yolo_model.model.6.cv1.conv,118,0.07924627512693405
GradXAct,yolo_model.model.6.cv1.conv,119,-0.0005227457731962204
GradXAct,yolo_model.model.6.cv1.conv,120,0.0034754080697894096
GradXAct,yolo_model.model.6.cv1.conv,121,-0.009398874826729298
GradXAct,yolo_model.model.6.cv1.conv,122,-0.007219449616968632
GradXAct,yolo_model.model.6.cv1.conv,123,0.05673522502183914
GradXAct,yolo_model.model.6.cv1.conv,124,-0.17318885028362274
GradXAct,yolo_model.model.6.cv1.conv,125,0.019833829253911972
GradXAct,yolo_model.model.6.cv1.conv,126,-0.004728455096483231
GradXAct,yolo_model.model.6.cv1.conv,127,-0.0014222967438399792
GradXAct,yolo_model.model.6.cv2.conv,0,0.06499367952346802
GradXAct,yolo_model.model.6.cv2.conv,1,0.06297634541988373
GradXAct,yolo_model.model.6.cv2.conv,2,0.002511901780962944
GradXAct,yolo_model.model.6.cv2.conv,3,0.10712620615959167
GradXAct,yolo_model.model.6.cv2.conv,4,0.003290780819952488
GradXAct,yolo_model.model.6.cv2.conv,5,-0.0201996061950922
GradXAct,yolo_model.model.6.cv2.conv,6,0.002471545711159706
GradXAct,yolo_model.model.6.cv2.conv,7,0.02851455844938755
GradXAct,yolo_model.model.6.cv2.conv,8,0.02002449333667755
GradXAct,yolo_model.model.6.cv2.conv,9,0.03578861430287361
GradXAct,yolo_model.model.6.cv2.conv,10,-0.00030460674315690994
GradXAct,yolo_model.model.6.cv2.conv,11,0.16216325759887695
GradXAct,yolo_model.model.6.cv2.conv,12,-0.018468724563717842
GradXAct,yolo_model.model.6.cv2.conv,13,-0.008643312379717827
GradXAct,yolo_model.model.6.cv2.conv,14,-0.004327577538788319
GradXAct,yolo_model.model.6.cv2.conv,15,0.019728846848011017
GradXAct,yolo_model.model.6.cv2.conv,16,0.19171513617038727
GradXAct,yolo_model.model.6.cv2.conv,17,0.013923670165240765
GradXAct,yolo_model.model.6.cv2.conv,18,-0.03409217670559883
GradXAct,yolo_model.model.6.cv2.conv,19,-0.043679431080818176
GradXAct,yolo_model.model.6.cv2.conv,20,-0.08260045945644379
GradXAct,yolo_model.model.6.cv2.conv,21,0.050066687166690826
GradXAct,yolo_model.model.6.cv2.conv,22,-0.009568780660629272
GradXAct,yolo_model.model.6.cv2.conv,23,-0.03122219815850258
GradXAct,yolo_model.model.6.cv2.conv,24,0.009456813335418701
